"Bay","Project","Year","Month","Day","Site","Period","Season","Bottom","Cultch","Quadrat","Weight_kg","Spat","Seed","Legal","Weight"
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",100,7,1.3,12,20,0,1.3
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",100,8,1.2,12,19,0,1.2
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",100,9,1.1,9,14,0,1.1
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",100,10,1.2,13,21,0,1.2
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",100,11,1.2,6,10,0,1.2
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",100,12,3,22,36,0,3
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",100,13,1.4,6,10,0,1.4
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",100,14,2,9,15,0,2
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",100,15,3.6,41,66,0,3.6
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,1,5.2,63,102,0,5.2
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,2,5.5,36,58,0,5.5
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,3,1.4,3,5,0,1.4
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,4,1.5,5,8,0,1.5
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,5,3.6,13,21,0,3.6
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,6,2.7,13,20,0,2.7
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,7,2.3,7,11,0,2.3
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,8,6,26,42,0,6
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,9,4.7,41,66,0,4.7
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,10,1.1,0,1,0,1.1
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,11,1.2,1,1,0,1.2
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,12,1.3,3,5,0,1.3
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,13,1.6,5,8,0,1.6
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,14,5.2,44,71,0,5.2
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",400,15,3.5,21,34,0,3.5
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,1,0.85,0,0,0,0.85
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,2,0.5,0,0,0,0.5
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,3,0.8,0,0,0,0.8
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,4,0.55,0,0,0,0.55
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,5,0.7,0,1,0,0.7
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,6,0.7,0,0,0,0.7
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,7,0.6,0,0,0,0.6
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,8,0.6,0,0,0,0.6
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,9,0.75,0,0,0,0.75
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,10,0.75,0,0,0,0.75
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,11,0.4,0,0,0,0.4
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,12,0.55,0,0,0,0.55
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,13,0.65,0,0,0,0.65
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,14,0.5,0,0,0,0.5
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",0,15,0.7,0,1,0,0.7
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,1,0.85,1,2,0,0.85
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,2,2.6,18,30,0,2.6
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,3,0.9,1,1,0,0.9
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,4,3.4,8,13,0,3.4
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,5,3.9,36,58,0,3.9
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,6,0.7,0,0,0,0.7
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,7,1,0,1,0,1
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,8,0.75,1,2,0,0.75
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,9,1.1,1,2,0,1.1
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,10,0.55,1,1,0,0.55
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,11,1.2,6,9,0,1.2
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,12,1.3,10,16,0,1.3
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,13,2.15,10,17,0,2.15
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,14,2,8,13,0,2
"Apalachicola","NFWF-1",2016,7,19,"Dry Bar",3,"Summer","Shell",200,15,0.7,0,0,0,0.7
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,1,0.45,1,0,0,0.45
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,2,0.25,3,0,0,0.25
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,3,0.3,0,0,0,0.3
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,4,0.25,2,0,0,0.25
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,5,0.3,11,1,0,0.3
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,6,0.25,1,0,0,0.25
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,7,0.45,3,0,0,0.45
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,8,0.24,1,0,0,0.24
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,9,0.2,0,0,0,0.2
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,10,0.5,11,1,0,0.5
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,11,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,12,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,13,0.3,1,0,0,0.3
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,14,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",0,15,0.45,6,1,0,0.45
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,1,0.5,35,4,0,0.5
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,2,0.7,128,13,0,0.7
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,3,1.3,121,12,0,1.3
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,4,0.55,28,3,0,0.55
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,5,0.75,56,6,0,0.75
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,6,0.7,57,6,0,0.7
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,7,0.75,96,10,0,0.75
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,8,1.25,117,12,0,1.25
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,9,0.8,107,11,0,0.8
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,10,0.65,96,10,0,0.65
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,11,0.85,66,7,0,0.85
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,12,1.75,144,15,0,1.75
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,13,0.75,102,10,0,0.75
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,14,2.25,254,26,0,2.25
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",200,15,1.25,124,13,0,1.25
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,1,0.75,318,32,0,0.75
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,2,0.8,545,56,0,0.8
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,3,0.4,11,1,0,0.4
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,4,0.4,62,6,0,0.4
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,5,0.45,3,0,0,0.45
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,6,0.8,20,2,0,0.8
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,7,0.3,13,1,0,0.3
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,8,0.9,306,31,0,0.9
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,9,0.4,17,2,0,0.4
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,10,1.9,204,21,0,1.9
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,11,0.8,89,9,0,0.8
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,12,0.5,56,6,0,0.5
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,13,0.4,24,2,0,0.4
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,14,0.4,59,6,0,0.4
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",100,15,0.3,4,0,0,0.3
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,1,3.4,615,63,0,3.4
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,2,3.1,553,57,0,3.1
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,3,2.6,748,76,0,2.6
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,4,1.1,136,14,0,1.1
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,5,2.6,791,81,0,2.6
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,6,2.5,205,21,0,2.5
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,7,1.7,244,25,0,1.7
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,8,2.5,255,26,0,2.5
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,9,1.75,310,32,0,1.75
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,10,5.2,491,50,0,5.2
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,11,3,665,68,0,3
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,12,2.9,447,46,0,2.9
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,13,1.6,224,23,0,1.6
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,14,2.2,633,65,0,2.2
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",400,15,1.75,230,23,0,1.75
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,1,2.4,581,59,0,2.4
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,2,2.4,216,22,0,2.4
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,3,2.5,391,40,0,2.5
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,4,2,425,43,0,2
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,5,1.7,444,45,0,1.7
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,6,1.15,121,12,0,1.15
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,7,2,873,89,0,2
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,8,2.6,333,34,0,2.6
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,9,1.8,189,19,0,1.8
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,10,1.25,313,32,0,1.25
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,11,2.1,544,56,0,2.1
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,12,1.3,180,18,0,1.3
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,13,2.5,401,41,0,2.5
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,14,1.75,161,16,0,1.75
"Apalachicola","NFWF-1",2016,10,14,"Bulkhead",4,"Winter","Shell",300,15,1.6,331,34,0,1.6
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,1,0.75,70,7,0,0.75
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,2,0.9,214,22,0,0.9
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,3,0.75,89,9,0,0.75
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,4,0.75,33,3,0,0.75
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,5,0.65,26,3,0,0.65
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,6,0.5,91,9,0,0.5
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,7,0.75,79,8,0,0.75
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,8,0.65,70,7,0,0.65
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,9,0.5,111,11,0,0.5
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,10,0.5,119,12,0,0.5
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,11,0.8,182,19,0,0.8
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,12,0.7,59,6,0,0.7
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,13,0.25,38,4,0,0.25
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,14,0.85,152,16,0,0.85
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",100,15,0.7,93,10,0,0.7
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,1,1.8,222,23,0,1.8
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,2,2,638,65,0,2
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,3,0.7,263,27,0,0.7
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,4,2.1,814,83,0,2.1
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,5,1.2,389,40,0,1.2
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,6,0.7,201,21,0,0.7
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,7,1.7,197,20,0,1.7
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,8,0.9,168,17,0,0.9
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,9,0.55,155,16,0,0.55
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,10,0.7,106,11,0,0.7
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,11,0.7,83,8,0,0.7
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,12,1.15,449,46,0,1.15
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,13,0.6,106,11,0,0.6
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,14,0.6,160,16,0,0.6
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",0,15,2.1,594,61,0,2.1
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,1,1.25,657,67,0,1.25
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,2,1.4,546,56,0,1.4
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,3,0.9,110,11,0,0.9
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,4,1,636,65,0,1
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,5,1.2,258,26,0,1.2
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,6,1.2,289,30,0,1.2
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,7,0.7,128,13,0,0.7
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,8,1.2,427,44,0,1.2
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,9,0.4,51,5,0,0.4
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,10,0.5,95,10,0,0.5
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,11,0.65,70,7,0,0.65
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,12,0.6,98,10,0,0.6
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,13,1.2,182,19,0,1.2
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,14,0.6,259,26,0,0.6
"Apalachicola","NFWF-1",2016,10,31,"Hotel Bar",4,"Winter","Shell",300,15,0.5,72,7,0,0.5
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,1,3.1,656,67,0,3.1
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,2,0.6,268,27,0,0.6
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,3,2.5,597,61,0,2.5
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,4,1.5,483,49,0,1.5
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,5,0.95,432,44,0,0.95
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,6,1,503,51,0,1
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,7,0.7,128,13,0,0.7
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,8,0.65,187,19,0,0.65
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,9,2.2,746,76,0,2.2
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,10,2.25,722,74,0,2.25
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,11,2.4,591,60,0,2.4
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,12,1.9,868,89,0,1.9
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,13,1.8,551,56,0,1.8
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,14,1.3,246,25,0,1.3
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",400,15,3.4,414,42,0,3.4
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,1,2.25,806,82,0,2.25
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,2,2.4,684,70,0,2.4
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,3,1.6,481,49,0,1.6
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,4,3.5,362,37,0,3.5
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,5,3.4,602,62,0,3.4
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,6,1.5,663,68,0,1.5
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,7,1.8,375,38,0,1.8
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,8,0.75,343,35,0,0.75
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,9,2,714,73,0,2
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,10,2,377,39,0,2
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,11,1.5,605,62,0,1.5
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,12,1.05,204,21,0,1.05
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,13,0.95,297,30,0,0.95
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,14,0.8,120,12,0,0.8
"Apalachicola","NFWF-1",2016,10,27,"Hotel Bar",4,"Winter","Shell",200,15,0.6,140,14,0,0.6
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,1,2.5,34,4,0,2.5
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,2,3.1,84,9,0,3.1
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,3,2.3,80,8,0,2.3
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,4,3.9,118,12,0,3.9
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,5,4.9,67,7,0,4.9
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,6,3.7,152,16,0,3.7
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,7,1.7,28,3,0,1.7
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,8,2.3,100,10,0,2.3
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,9,4.4,91,9,0,4.4
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,10,5.6,93,10,0,5.6
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,11,2.1,127,13,0,2.1
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,12,3.4,354,36,0,3.4
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,13,2.9,30,3,0,2.9
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,14,2.4,98,10,0,2.4
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",300,15,2.4,57,6,0,2.4
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,1,1.4,15,2,0,1.4
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,2,1.4,7,1,0,1.4
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,3,0.5,0,0,0,0.5
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,4,0.8,0,0,0,0.8
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,5,0.75,2,0,0,0.75
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,6,0.45,2,0,0,0.45
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,7,1.7,5,1,0,1.7
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,8,0.7,10,1,0,0.7
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,9,0.65,0,0,0,0.65
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,10,0.5,4,0,0,0.5
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,11,0.6,11,1,0,0.6
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,12,1.25,2,0,0,1.25
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,13,0.7,3,0,0,0.7
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,14,1,18,2,0,1
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,15,0.65,4,0,0,0.65
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,1,1.6,6,1,0,1.6
