"Project","Year","Month","Day","Site","Period","Season","Bottom","Cultch","Quadrat","Weight","Spat","Sublegal","Legal"
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",100,12,0.6,0,0,0
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",100,13,1.2,28,5,1
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",100,14,0.65,47,9,2
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",100,15,1.55,144,28,5
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,1,2,76,15,3
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,2,2,58,12,2
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,3,1.45,66,13,2
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,4,2.1,83,16,3
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,5,1.4,112,22,4
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,6,1.75,90,18,3
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,7,1.8,105,21,4
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,8,1.1,154,30,6
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,9,0.95,29,6,1
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,10,3.05,169,33,6
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,11,2.1,152,30,6
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,12,3,215,43,8
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,13,1.2,66,13,2
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,14,1.5,96,19,4
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",400,15,2.75,220,43,8
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,1,2,169,33,6
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,2,1,85,17,3
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,3,2.1,169,33,6
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,4,0.6,14,3,1
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,5,0.4,22,4,1
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,6,0.55,37,7,1
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,7,1.6,229,45,8
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,8,1.5,305,60,11
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,9,2.1,197,39,7
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,10,1.5,104,21,4
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,11,1.8,311,61,12
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,12,1.25,94,19,3
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,13,2.6,218,43,8
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,14,2,446,88,16
"NFWF_1",2017,7,3,"Bulkhead",5,"Summer","Shell",300,15,0.75,46,9,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,1,0.75,11,2,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,2,0.8,28,5,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,3,0.75,1,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,4,1.25,11,2,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,5,1.1,45,9,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,6,1,27,5,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,7,0.6,9,2,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,8,0.75,22,4,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,9,0.9,6,1,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,10,0.75,10,2,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,11,0.95,19,4,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,12,0.75,49,10,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,13,0.55,40,8,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,14,1.6,65,13,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",100,15,0.8,12,2,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,1,0.5,6,1,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,2,0.4,2,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,3,0.45,31,6,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,4,1.1,2,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,5,0.6,7,1,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,6,0.55,3,1,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,7,0.5,13,3,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,8,0.75,2,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,9,0.75,0,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,10,0.75,0,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,11,0.3,7,1,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,12,0.6,2,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,13,0.9,1,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,14,0.7,2,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",0,15,0.55,0,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,1,2,48,9,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,2,2.75,58,11,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,3,3.2,20,4,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,4,3.5,63,12,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,5,2.8,55,11,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,6,4.1,102,20,4
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,7,4.25,144,28,5
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,8,1.7,36,7,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,9,4.2,197,39,7
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,10,4.5,107,21,4
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,11,2.4,57,11,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,12,2.8,70,14,3
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,13,5.4,152,30,6
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,14,2.2,40,8,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",300,15,6,157,31,6
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,1,3,66,13,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,2,3.75,52,10,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,3,2.9,100,20,4
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,4,3.1,34,7,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,5,3.5,105,21,4
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,6,3.25,97,19,4
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,7,1.9,94,19,3
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,8,2.9,92,18,3
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,9,2.8,105,21,4
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,10,4.2,161,32,6
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,11,4,101,20,4
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,12,4.1,133,26,5
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,13,2.7,120,24,4
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,14,3.4,57,11,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",400,15,3,65,13,2
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,1,0.8,13,3,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,2,1.25,13,3,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,3,1.25,14,3,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,4,0.8,6,1,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,5,1.1,15,3,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,6,0.75,11,2,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,7,0.6,15,3,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,8,0.75,27,5,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,9,0.5,7,1,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,10,0.95,15,3,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,11,0.6,2,0,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,12,0.7,28,6,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,13,0.65,15,3,1
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,14,0.7,8,2,0
"NFWF_1",2017,7,21,"Hotel Bar",5,"Summer","Shell",200,15,0.75,17,3,1
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,1,1,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,2,0.95,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,3,1,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,4,0.8,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,5,0.5,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,6,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,7,0.6,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,8,0.7,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,9,0.55,1,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,10,0.7,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,11,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,12,0.9,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,13,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,14,1,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",300,15,0.9,1,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,1,2.9,2,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,2,2.8,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,3,2.5,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,4,2.4,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,5,3.5,2,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,6,2.7,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,7,4.2,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,8,2.3,1,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,9,2.55,1,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,10,2.2,1,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,11,3.8,1,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,12,2.75,1,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,13,3.25,4,1,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,14,3.2,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",100,15,2.3,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,1,2,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,2,2.5,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,3,3.25,6,1,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,4,2.4,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,5,2.5,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,6,2.6,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,7,1.05,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,8,0.9,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,9,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,10,0.8,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,11,0.95,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,12,1.8,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,13,1.6,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,14,1.45,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",400,15,2.3,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,1,0.4,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,2,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,3,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,4,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,5,0.6,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,6,1,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,7,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,8,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,9,0.7,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,10,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,11,0.65,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,12,1,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,13,0.75,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,14,0.9,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",0,15,0.7,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,1,1.9,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,2,2,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,3,1.8,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,4,2.6,1,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,5,1.4,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,6,1.15,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,7,1.15,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,8,1,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,9,1.2,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,10,1,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,11,1.5,1,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,12,2.1,1,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,13,1.25,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,14,0.9,0,0,0
"NFWF_1",2017,8,15,"Dry Bar",5,"Summer","Shell",200,15,2,0,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,1,0.3,2,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,2,0.4,2,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,3,0.25,2,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,4,0.35,1,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,5,0.35,1,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,6,0.4,1,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,7,0.15,0,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,8,0.35,4,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,9,0.45,5,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,10,0.5,2,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,11,0.45,7,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,12,0.5,0,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,13,0.4,0,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,14,0.5,0,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",0,15,0.5,3,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,1,0.8,182,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,2,2,90,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,3,1.8,250,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,4,0.45,36,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,5,1.4,174,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,6,0.8,156,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,7,1.2,94,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,8,1.8,94,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,9,1.4,144,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,10,1.3,114,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,11,1.95,112,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,12,1.75,85,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,13,1.1,165,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,14,2.3,135,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",200,15,1.1,110,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,1,1.25,59,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,2,1,90,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,3,1,38,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,4,0.75,8,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,5,0.8,35,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,6,1.5,51,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,7,0.7,11,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,8,0.7,17,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,9,0.6,28,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,10,1,70,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,11,0.7,51,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,12,1.5,17,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,13,0.7,80,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,14,0.7,21,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",100,15,1.25,56,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,1,1.6,257,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,2,1.6,120,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,3,1.25,134,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,4,1.4,231,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,5,2.2,128,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,6,2.25,268,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,7,0.5,26,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,8,0.65,45,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,9,2,365,2,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,10,3,191,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,11,1.4,126,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,12,1.95,219,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,13,2.75,221,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,14,1.5,225,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",400,15,2.3,298,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,1,4.5,190,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,2,1.9,177,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,3,1,116,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,4,1,64,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,5,1.4,259,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,6,0.75,259,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,7,1.5,48,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,8,1.1,72,0,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,9,2.4,198,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,10,3.7,165,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,11,1.75,418,2,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,12,4.1,485,2,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,13,3.5,291,1,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,14,3.3,412,2,0
"NFWF_1",2017,10,12,"Bulkhead",6,"Winter","Shell",300,15,2.3,260,1,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,1,1.25,12,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,2,1.1,59,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,3,0.8,98,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,4,1.1,36,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,5,1.5,102,1,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,6,0.9,78,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,7,1.1,73,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,8,2.2,28,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,9,1.3,73,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,10,2,56,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,11,0.7,7,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,12,1,110,1,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,13,1.05,19,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,14,1.5,36,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",100,15,2.2,107,1,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,1,0.7,5,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,2,0.4,2,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,3,0.9,3,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,4,0.55,13,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,5,0.9,7,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,6,0.75,14,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,7,0.6,3,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,8,0.5,1,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,9,0.65,16,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,10,0.8,4,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,11,0.85,3,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,12,0.9,10,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,13,0.8,6,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,14,0.75,15,0,0
"NFWF_1",2017,10,27,"Hotel Bar",6,"Winter","Shell",0,15,0.8,1,0,0
