"Bay","Site","Quadrat","Weight_kg","Adults","Seed","Spat","Total Live","Total Dead","Month","Day","Year","Date","Period","Season"
"Apalachicola","Cabbage Lumps",4,0.91,0,0,1,1,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",5,2.32,2,7,4,13,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",1,1.2,0,4,1,5,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",2,1.58,0,1,0,1,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",3,1.4,0,4,3,7,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",4,1.24,0,1,4,5,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",5,1.16,0,2,7,9,3,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",1,1.52,1,1,0,2,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",2,0.98,0,0,3,3,2,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",3,0.54,0,1,0,1,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",4,1.13,0,1,2,3,3,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",5,2.73,0,0,1,1,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",1,0.46,0,1,2,3,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",2,0.3,0,2,0,2,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",3,0.98,0,0,2,2,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",4,0.41,0,0,0,0,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",5,0.44,0,0,0,0,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",1,1.35,0,3,1,4,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",2,1.35,0,0,0,0,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",3,0.52,0,1,0,1,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",4,1.29,1,0,0,1,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",5,0.77,0,1,0,1,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",1,0.68,0,0,3,3,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",2,0.14,0,0,0,0,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",3,1.82,6,0,1,7,3,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",4,1.39,0,0,0,0,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",5,1.67,0,2,0,2,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",1,1.79,2,1,4,7,3,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",2,0.73,1,1,0,2,3,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",3,0.66,0,0,1,1,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",4,1.66,0,0,4,4,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",5,1.07,1,0,8,9,5,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",1,0.86,0,0,0,0,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",2,1.05,0,0,0,0,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",3,0.87,0,0,0,0,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",4,1.47,1,0,1,2,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Top",5,1.01,2,0,0,2,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cat Point",1,0.34,0,4,0,4,1,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",2,1.17,1,19,6,26,2,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",3,1.2,0,19,9,28,2,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",4,1.89,4,27,13,44,4,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",5,2.37,3,61,14,78,4,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",1,0.85,0,20,6,26,0,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",2,0.86,0,14,15,29,23,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",3,0.74,0,11,6,17,1,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",4,2.21,3,50,12,65,0,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",5,1.96,0,51,23,74,2,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",1,3.08,1,31,9,41,2,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",2,2.66,1,76,49,126,5,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",3,4.73,13,61,25,99,10,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",4,0.52,0,4,0,4,0,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",5,2.41,6,65,20,91,4,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",1,5.38,1,135,39,175,31,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",2,1.56,0,35,11,46,3,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",3,2.08,1,50,27,78,13,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",4,2.14,0,28,12,40,31,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",5,3.51,1,54,29,84,15,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",1,0.27,1,2,3,6,1,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",2,0.35,0,7,2,9,8,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",3,2.11,1,24,7,32,15,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",4,1.17,1,20,10,31,28,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",5,4.1,1,135,38,174,3,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",1,1.94,1,40,14,55,3,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",2,2.48,0,35,16,51,2,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",3,3.53,3,40,21,64,9,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",4,2.19,1,27,14,42,30,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Cat Point",5,4.57,8,53,16,77,10,4,18,2017,2017-04-18,5,"Summer"
"Apalachicola","Dry Bar",1,0.93,0,0,1,1,0,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",2,0.65,0,0,0,0,3,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",3,0.6,0,0,0,0,0,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",4,1.11,0,0,0,0,1,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",5,1.49,0,0,0,0,1,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",1,0.9,0,0,1,1,2,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",2,2.3,0,0,15,15,9,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",3,2.01,0,1,1,2,12,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",4,1.27,0,0,0,0,5,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",5,6.28,0,2,11,13,18,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",1,1.57,0,0,0,0,2,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",2,1.85,0,0,0,0,1,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",3,1.7,0,0,0,0,3,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",4,2.36,0,0,0,0,11,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",5,6.94,0,0,2,2,23,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",1,2.19,0,0,4,4,5,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",2,2.47,0,0,0,0,8,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",3,3.46,0,0,8,8,19,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",4,3.5,0,0,1,1,20,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",5,4.31,0,0,8,8,18,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",1,1.86,0,0,6,6,9,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",2,1.36,0,0,1,1,5,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",3,0.73,0,0,0,0,1,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",4,0.82,0,0,0,0,1,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",5,1.36,0,0,0,0,2,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",1,1.65,0,0,0,0,1,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",2,0.96,0,0,0,0,14,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",3,1.32,0,0,0,0,6,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",4,1.22,0,0,0,0,1,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",5,0.77,0,0,0,0,2,6,15,2017,2017-06-15,5,"Summer"
"Apalachicola","Dry Bar",1,1.06,0,1,0,1,2,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",2,0.91,0,0,0,0,1,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",3,0.36,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",4,1.95,0,0,0,0,4,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",5,0.79,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",1,3.52,0,0,38,38,11,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",2,1.58,0,0,1,1,3,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",3,3.47,0,0,1,1,18,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",4,5.43,0,0,3,3,17,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",5,0.83,0,0,0,0,2,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",1,2.97,0,0,0,0,5,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",2,3.24,0,0,0,0,10,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",3,4.46,0,1,0,1,10,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",4,4.39,0,0,2,2,6,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",5,1.89,0,0,0,0,2,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",1,4.64,0,0,31,31,21,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",2,3.44,0,0,13,13,13,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",3,7.85,0,1,107,108,56,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",4,2.35,0,0,6,6,10,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",5,4.19,0,0,11,11,14,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",1,3.8,0,3,10,13,18,6,27,2016,2016-06-27,3,"Summer"
"Apalachicola","Dry Bar",2,3.09,0,0,8,8,12,6,27,2016,2016-06-27,3,"Summer"
"Apalachicola","Dry Bar",3,3.59,0,0,6,6,21,6,27,2016,2016-06-27,3,"Summer"
"Apalachicola","Dry Bar",4,1.99,0,0,2,2,10,6,27,2016,2016-06-27,3,"Summer"
"Apalachicola","Dry Bar",5,2.29,0,0,6,6,7,6,27,2016,2016-06-27,3,"Summer"
"Apalachicola","Dry Bar",1,4.63,0,0,9,9,24,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",2,2.34,0,0,2,2,7,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",3,3.32,0,1,14,15,16,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",4,3.93,0,0,4,4,11,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Dry Bar",5,6.38,0,1,33,34,40,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Eleven Mile",1,4.02,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",2,2.75,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",3,4.39,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",4,0.5,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",5,0.62,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",1,0.63,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",2,0.4,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",3,1.54,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",4,0.13,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",5,0.35,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",1,4.25,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",2,0.7,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",3,0.46,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",4,3.97,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",5,7.78,0,0,0,0,1,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",1,9.06,0,0,2,2,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",2,3.69,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",3,4.06,0,0,0,0,1,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",4,2.77,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",5,4.15,0,0,0,0,1,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",1,3.33,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",2,4.75,0,0,0,0,1,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",3,6.24,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",4,8.8,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",5,2.94,0,0,0,0,1,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",1,4.24,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",2,5.35,0,0,0,0,1,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",3,3.83,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",4,6.3,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Eleven Mile",5,4.78,0,0,0,0,0,4,25,2017,2017-04-25,5,"Summer"
"Apalachicola","Green Point",1,0.71,0,0,0,0,1,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",2,0.59,0,0,0,0,4,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",3,0.66,0,0,1,1,9,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",4,0.39,0,0,2,2,0,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",5,0.39,0,0,0,0,1,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",1,0.57,0,0,0,0,5,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",2,0.84,0,0,0,0,3,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",3,0.41,0,0,0,0,0,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",4,0.41,0,0,0,0,4,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",5,0.59,0,0,0,0,7,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",1,0.83,0,0,0,0,5,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",2,1.2,0,0,0,0,13,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",3,0.9,0,0,0,0,9,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",4,0.66,0,0,0,0,3,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Green Point",5,0.59,0,0,0,0,6,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Hotel Bar",1,1.04,0,0,16,16,9,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",2,0.69,0,1,11,12,20,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",3,0.64,0,0,3,3,5,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",4,1.31,0,2,43,45,36,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",5,3.42,0,2,81,83,87,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",1,1.25,0,0,16,16,12,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",2,1.24,0,1,24,25,16,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",3,3.23,0,0,74,74,46,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",4,5.3,0,1,77,78,63,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",5,2.74,0,0,62,62,33,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",1,5.07,0,0,153,153,97,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",2,2.36,0,0,93,93,80,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",3,2.76,0,4,76,80,74,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",4,2.56,0,4,91,95,56,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",5,3.07,0,1,72,73,71,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",1,2.25,0,7,66,73,14,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",2,1.68,0,4,79,83,22,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",3,1.21,0,5,37,42,13,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",4,2.55,0,9,101,110,36,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",5,2.15,0,4,83,87,37,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",1,0.71,0,1,17,18,3,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",2,4.59,0,2,95,97,159,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",3,1.53,0,0,56,56,30,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",4,2.35,0,2,58,60,43,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",5,2.34,0,5,60,65,30,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",1,4.29,0,3,164,167,109,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",2,0.76,0,27,2,29,6,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",3,0.3,0,0,9,9,6,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",4,0.57,0,0,27,27,4,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",5,0.58,0,1,32,33,9,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",1,0.49,0,0,5,5,4,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",2,0.28,0,0,0,0,1,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",3,0.28,0,0,4,4,3,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",4,0.33,0,0,4,4,0,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",5,0.81,0,0,6,6,4,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",1,0.54,0,0,25,25,13,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",2,0.38,0,0,10,10,5,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",3,0.39,0,0,6,6,0,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",4,0.49,0,0,8,8,13,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",5,0.56,0,0,19,19,14,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",1,0.66,0,0,12,12,35,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",2,3.51,0,0,34,34,23,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",3,1.06,0,0,13,13,14,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",4,1.05,0,0,32,32,10,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Hotel Bar",5,0.54,0,0,15,15,12,4,17,2017,2017-04-17,5,"Summer"
"Apalachicola","Lighthouse",1,2.12,2,26,11,39,9,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",2,4.18,5,27,21,53,17,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",3,3.29,5,16,43,64,27,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",4,3.32,9,18,25,52,13,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",5,0.72,0,1,4,5,2,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",1,3.22,1,24,20,45,5,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",2,2.55,0,10,29,39,4,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",3,4.76,0,14,32,46,15,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",4,1.69,1,13,30,44,9,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",5,0.67,0,1,15,16,0,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",4,3.13,1,11,12,24,7,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",2,1.76,0,8,15,23,8,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",3,1.02,0,1,2,3,2,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",1,0.91,0,8,11,19,5,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",5,1.42,2,9,7,18,2,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",1,5.04,0,9,191,200,11,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",2,3.81,0,11,84,95,2,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",3,2.51,0,2,39,41,8,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",4,3.07,0,0,16,16,4,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",5,1.78,0,1,39,40,2,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",1,1.14,0,3,15,18,4,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",2,1.45,0,11,26,37,17,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",3,0.9,0,1,42,43,4,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",4,3.19,2,19,44,65,16,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",5,0.68,0,2,8,10,1,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",1,0.33,0,0,23,23,1,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",2,2.43,0,1,40,41,4,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",3,1.72,0,7,39,46,12,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",4,1.6,1,5,80,86,1,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Lighthouse",5,4.89,0,6,59,65,21,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Little Gully",1,0.9,0,0,0,0,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",2,1.36,0,0,0,0,6,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",3,2.08,0,0,0,0,4,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",4,1.24,0,0,2,2,5,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",5,0.66,0,0,0,0,3,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",1,0.81,0,0,0,0,2,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",2,2.27,0,0,12,12,8,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",3,1.55,0,0,2,2,6,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",4,1.71,0,0,0,0,3,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",5,1.51,0,0,0,0,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",1,3.55,0,1,14,15,14,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",2,3.71,0,0,3,3,11,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",3,3.35,0,0,1,1,14,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",4,2.06,0,0,0,0,5,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Little Gully",5,1.01,0,0,0,0,1,6,30,2017,2017-06-30,5,"Summer"
