"Bay","Project","Year","Month","Day","Site","Period","Season","Bottom","Cultch","Quadrat","Weight_kg","Spat","Seed","Legal"
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,1,1.4,15,2,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,2,1.4,7,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,3,0.5,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,4,0.8,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,5,0.75,2,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,6,0.45,2,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,7,1.7,5,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,8,0.7,10,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,9,0.65,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,10,0.5,4,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,11,0.6,11,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,12,1.25,2,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,13,0.7,3,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,14,1,18,2,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",100,15,0.65,4,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,1,1.6,6,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,2,1.6,11,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,3,1.5,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,4,1.9,6,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,5,1,2,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,6,2,41,4,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,7,2.2,5,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,8,1.2,33,3,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,9,0.8,4,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,10,2,38,4,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,11,2.4,33,3,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,12,2.6,23,2,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,13,1.75,36,4,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,14,1.4,3,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",400,15,2.7,6,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,1,0.75,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,2,0.75,2,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,3,0.65,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,4,0.65,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,5,0.5,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,6,0.5,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,7,0.45,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,8,0.4,2,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,9,0.5,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,10,0.75,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,11,0.4,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,12,0.4,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,13,0.3,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,14,0.6,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",0,15,0.4,0,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,1,1.05,26,3,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,2,1.3,15,2,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,3,3.4,72,7,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,4,2,27,3,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,5,1.7,40,4,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,6,1.5,4,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,7,1.2,4,0,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,8,1.3,27,3,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,9,4.3,130,13,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,10,1.2,7,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,11,2.1,16,2,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,12,2.8,87,9,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,13,1.5,9,1,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,14,3.8,191,20,0
"Apalachicola","NFWF-1",2016,10,20,"Dry Bar",4,"Winter","Shell",200,15,1.6,29,3,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,1,0.4,4,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,2,0.3,0,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,3,0.45,0,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,4,0.55,5,1,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,5,0.45,4,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,6,0.25,0,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,7,0.3,1,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,8,0.45,1,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,9,0.3,4,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,10,0.4,4,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,11,0.4,4,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,12,0.45,5,1,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,13,0.3,4,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,14,0.65,4,0,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",0,15,0.45,5,1,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,1,2.35,488,50,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,2,2.1,340,35,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,3,2.4,296,30,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,4,2.1,319,33,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,5,3.1,339,35,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,6,3.1,617,63,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,7,3,492,50,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,8,1.5,538,55,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,9,1.9,158,16,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,10,2,427,44,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,11,2.5,287,29,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,12,2.4,160,16,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,13,1.9,299,31,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,14,1.5,196,20,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",200,15,2.6,NA,NA,NA
"Apalachicola","NFWF-1",2017,2,1,"Bulkhead",4,"Winter","Shell",200,16,1.85,280,29,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,1,2,348,36,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,2,1.4,176,18,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,3,1.3,209,21,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,4,1.5,388,40,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,5,1.5,191,20,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,6,3.2,517,53,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,7,4,564,58,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,8,1.25,281,29,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,9,1.5,312,32,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,10,1.9,411,42,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,11,1.85,364,37,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,12,0.7,74,8,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,13,1.45,204,21,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,14,0.8,98,10,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",100,15,1.4,132,14,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,1,3.1,445,46,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,2,1.9,282,29,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,3,3.4,651,67,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,4,1.9,416,43,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,5,3.9,561,57,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,6,2.75,570,58,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,7,2.25,247,25,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,8,2.5,466,48,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,9,3.5,641,66,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,10,2.4,502,51,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,11,2,267,27,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,12,1.75,401,41,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,13,2,339,35,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,14,2.6,309,32,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",400,15,1.7,451,46,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,1,2,278,28,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,2,2.6,363,37,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,3,2.5,287,29,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,4,1.8,427,44,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,5,2.25,319,33,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,6,2.7,420,43,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,7,2.5,282,29,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,8,1.75,257,26,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,9,2.2,219,22,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,10,2.4,318,32,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,11,2.1,416,43,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,12,2.5,312,32,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,13,2,304,31,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,14,2.4,346,35,0
"Apalachicola","NFWF-1",2017,1,11,"Bulkhead",4,"Winter","Shell",300,15,2,383,39,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,1,0.7,34,4,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,2,0.5,10,1,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,3,0.3,16,2,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,4,0.65,26,3,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,5,0.35,15,2,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,6,0.4,26,3,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,7,0.5,6,1,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,8,0.25,4,0,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,9,0.55,9,1,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,10,0.75,17,2,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,11,0.65,27,3,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,12,0.6,33,3,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,13,0.45,0,0,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,14,0.3,5,1,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",100,15,0.25,19,2,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,1,0.5,44,4,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,2,0.4,28,3,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,3,0.35,24,2,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,4,0.4,6,1,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,5,0.3,25,3,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,6,0.75,46,5,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,7,0.95,20,2,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,8,0.5,8,1,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,9,0.75,69,7,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,10,0.6,7,1,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,11,0.5,14,1,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,12,0.6,48,5,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,13,0.45,11,1,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,14,0.8,30,3,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",0,15,0.7,18,2,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,1,2.25,505,52,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,2,2.3,448,46,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,3,1.35,414,42,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,4,2,306,31,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,5,1.15,235,24,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,6,1.7,486,50,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,7,0.8,82,8,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,8,0.7,41,4,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,9,0.75,86,9,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,10,0.9,110,11,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,11,1.05,144,15,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,12,0.9,193,20,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,13,1.1,239,24,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,14,1.2,269,28,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",300,15,1.25,194,20,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,1,4.25,704,72,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,2,2.6,254,26,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,3,3.25,593,61,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,4,2.8,377,39,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,5,3.8,NA,NA,NA
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,6,1.25,180,18,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,7,1.2,105,11,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,8,2,217,22,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,9,1.8,233,24,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,10,2.6,457,47,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,11,5,840,86,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,12,2.65,183,19,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,13,3.5,467,48,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,14,2.5,276,28,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",400,15,1,90,9,0
"Apalachicola","NFWF-1",2017,2,1,"Hotel Bar",4,"Winter","Shell",400,16,4.5,800,82,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,1,0.6,33,3,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,2,1.1,128,13,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,3,0.8,24,2,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,4,0.8,109,11,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,5,0.8,71,7,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,6,0.6,57,6,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,7,0.9,168,17,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,8,1.05,114,12,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,9,1.6,204,21,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,10,1.2,115,12,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,11,0.9,49,5,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,12,0.75,84,9,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,13,1.1,154,16,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,14,1.15,124,13,0
"Apalachicola","NFWF-1",2017,1,25,"Hotel Bar",4,"Winter","Shell",200,15,1.2,158,16,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,1,1.3,10,1,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,2,1.45,33,3,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,3,0.9,19,2,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,4,1.2,20,2,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,5,1.1,37,4,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,6,2.6,128,13,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,7,2.6,11,1,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,8,2,39,4,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,9,2.75,104,11,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,10,3.1,47,5,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,11,0.85,47,5,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,12,1.35,4,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,13,1.6,18,2,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,14,1.2,12,1,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",300,15,2.6,63,6,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,1,2.1,44,4,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,2,0.8,4,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,3,0.95,0,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,4,2.3,68,7,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,5,2.7,11,1,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,6,0.7,5,1,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,7,0.95,4,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,8,0.9,4,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,9,0.5,1,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,10,0.4,2,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,11,0.45,0,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,12,0.75,4,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,13,0.5,0,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,14,0.25,0,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",100,15,0.6,4,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",400,1,2.4,10,1,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",400,2,2.1,32,3,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",400,3,2.6,14,1,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",400,4,2.6,16,2,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",400,5,1.2,0,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",400,6,1,0,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",400,7,1,2,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",400,8,0.7,0,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",400,9,1,0,0,0
"Apalachicola","NFWF-1",2017,1,18,"Dry Bar",4,"Winter","Shell",400,10,3,16,2,0
